"ItemId","ProductNumber","Name","Description","Price","BasePrice","MinVariantPrice","MaxVariantPrice","TotalRatings","IsMasterProduct","MasterProductId","DefaultUnitOfMeasure","PrimaryImageUrl","RecordId","Colors"
"67400","67400","Sodix Mountain Bike","The best choice for new riders who want a fast cross country hardtail that will hold its own against higher-end race bikes.","499","499","499","499","0","True","68719526644","ea","Products/67400_000_001.png","68719526644","Steel"
"66402","66402","Cotings rope","This rope makes some of the highest quality braided utility rope on earth! With an uncompromising attention to detail and quality, our utility rope is in a class of its own around the world.","184","184","184","184","0","True","68719526643","ea","Products/66402_000_001.png","68719526643","70 yd"
"66404","66404","Orangas rope","This rope is strong, durable, and large enough to grip securely, yet lightweight, and compact for storage and mobility. The construction enables great knot holding capabilities and abrasion resistance. This design resists flattening under loads and maintains it's flexibility.","146","146","146","146","0","True","68719525905","ea","Products/66404_000_001.png","68719525905","80 yd"
"66403","66403","Stilld rope","Purpose-built to balance both durability and great handling, our ropes are not too stiff and not too soft, giving you a great feeling rope that knots easily, feeds through your belay device with ease, yet holds up to a barrage of use.","160","160","160","160","0","True","68719525904","ea","Products/66403_000_001.png","68719525904","70 yd"
"66305","66305","Florball Helmet","Interior padding tehnology wicks away sweat, stench and bacteria, keeping you dry and irritation-free. The classic design complements its ultimate head protection.","95","95","95","95","0","True","68719525241","ea","Products/66305_000_001.png","68719525241","Polycarbonate"
"66304","66304","Glasing Helmet","Ten rectangular vents facilitate thorough ventilation as you move. This ultra light helmet has a formed shell with form to absorb shock on impact and keep you safe.","114","114","114","114","0","True","68719525234","ea","Products/66304_000_001.png","68719525234","Polycarbonate"
"66005","66005","Meronorius Steel Carabiner","The super-strong Meronorius Steel auto-lock carabiner is designed for heavy-use environments like canyoneering and rescue.","35","35","35","35","0","True","68719525205","ea","Products/66005_000_001.png","68719525205","Aluminium"
"65411","65411","Brikken Knife","The knife is made of reliable stainless steel for excellent cutting performance and corrosion resistance. Ergonomic wooden handle design, comfortable operation and beautiful appearance are combined to form a knife with a great feel in your hand.","59","59","59","59","0","True","68719525203","ea","Products/65411_000_001.png","68719525203","Stainless steel"
"65410","65410","Gabint Knife","Easy lightweight flip knife with belt clip and easy unlock mechanism.","40","40","40","40","0","True","68719525201","ea","Products/65410_000_001.png","68719525201","Steel"
"65409","65409","Bookex Lantern","This lantern is built for sleeping under the stars, lighting summer parties, and for seeing your way through the dark. In the event of a power outage you will be happy to have it.","35","35","35","35","0","True","68719525199","ea","Products/65409_000_001.png","68719525199","Brass"
"65408","65408","Dabber Lantern","Perfect for camping, emergency lighting or even repelling bugs.","29","29","29","29","0","True","68719525197","ea","Products/65408_000_001.png","68719525197","Steel"
"65407","65407","Brezen Lantern","With the easiest operation of any lantern, they're designed for rough-and-tumble outdoor use.","24","24","24","24","0","True","68719525194","ea","Products/65407_000_001.png","68719525194","Brass"
"65406","65406","Leappen Lantern","This vintage lantern comes with a light output of 150 Lumen. With 150 Lumen light output you are sure to have your path lit up with bright light.","19","19","19","19","0","True","68719525191","ea","Products/65406_000_001.png","68719525191","Steel"
"65305","65305","Lavorut Stool","It's that chair from your childhood, but way more durable. Plus the Lavorut Chair is easy to carry thanks to backpack straps.","39","39","39","39","0","True","68719525187","ea","Products/65305_000_001.png","68719525187","aluminium"
"65304","65304","Tangary Stool","Get off the ground and up onto the comfortable, travel-friendly  Stool. It's light enough to take on short hikes and sturdy enough for regular use at the campground.","67","67","67","67","0","True","68719525186","ea","Products/65304_000_001.png","68719525186","wood"
"65303","65303","Tamvenka Chair","This tiny seat is a stylish and versatile addition to any entry way or corner. Better yet, pair it as a foot rest or extra side seat with our Tamvenka Chair.","240","240","240","240","0","True","68719525185","ea","Products/65303_000_001.png","68719525185","wood"
"65107","65107","Gyazbell kettle","It's great for camping when you need plenty of hot water for dishes and cooking. Built from heavy-gauge steel with a classic speckled enamel finish, it's been kiln-hardened twice at 1000 degrees F to stand up to scratches and chipping. The three-ply construction maximizes heat distribution for even cooking and the bright stainless steel rim adds the perfect finishing touch to camp, cabin, RV, or patio.","80","80","80","80","0","True","68719525183","ea","Products/65107_000_001.png","68719525183","Steel"
"65110","65110","Sumo-See-Vary Stovetop","Makes Great Tasting Coffee: Classic moka pot notorious for making the best traditional espresso quick & easy. Durable cast aluminum body with pressure valve for higher caffeine extraction and flavor. Depending on bean variety and grind selection, this espresso maker can create foam emulsion or crema. ","14","14","14","14","0","True","68719525180","ea","Products/65110_000_001.png","68719525180","Aluminium"
"65109","65109","Pleensco Camping Stove","This stove is suitable for lightweight backpacking when weight and size are more important than some features. Compact size very light and portable, easy to carry High efficient. Powerful and efficient, generates 2700W; Boils water quickly.","15","15","15","15","0","True","68719525179","ea","Products/65109_000_001.png","68719525179","Titanium"
"66201","66201","Jellis hand grip","Rehabilitate and relieve pain using the hand strengthener, beneficial for people who have arthritis, tennis elbow and carpal tunnel syndrome, etc. Compact design allows you carrying this hand exerciser where you go!","25","25","25","25","0","True","68719525153","ea","Products/66201_000_001.png","68719525153","Steel"
"66200","66200","Flaks hand grip","Ergonomic design with soft foam handle fits all hand size for men and women, and providing a maximum comfort grip and anti-slipping. Built to last with the high quality hard foam/plastic handle and aluminium springs.","17","17","17","17","0","True","68719525151","ea","Products/66200_000_001.png","68719525151","Aluminium Alloy"
"66101","66101","Filiance Climbing Shoes","This shoe is a versatile approach shoe that is also perfect for hiking. Its sturdy sole construction gives it perfect traction — even when the terrain gets technical. An extended sole edge ensures stability, durability and top performance for easy climbing.","115","115","115","115","0","True","68719525150","ea","Products/66101_000_001.png","68719525150","Polyester"
"66100","66100","Gellina Climbing Shoes","Sustainable outdoor adventures: in these waterproof climbing shoes you are sure to leave a smaller carbon footprint thanks to eco-friendly materials. The durable leather upper ensures a perfect fit and optimal support.","107","107","107","107","0","True","68719525149","ea","Products/66100_000_001.png","68719525149","Leather"
"66004","66004","Perozly Carabiner","The redesigned Perozly straight gate carabiner is lighter than before yet has the same smooth action that makes clipping bolts or pro quick and easy.","15","15","15","15","0","True","68719525148","ea","Products/66004_000_001.png","68719525148","Aluminium"
"66003","66003","Guguyata Carabiner","The Guguyata twist-lock autolocking carabiner is lightweight, compact and allows for quick openings when you need to connect some device.","25","25","25","25","0","True","68719525147","ea","Products/66003_000_001.png","68719525147","Aluminium"
"66002","66002","Fastruki 3D Screw-Lock Carabiner","Thanks to its compact shape and screw-lock locking system, the Fastruki 3D Screw-Lock Carabiner offers the versatility needed for anchoring, tying in and belaying on multipitch climbs.","20","20","20","20","0","True","68719525146","ea","Products/66002_000_001.png","68719525146","Aluminium"
"66001","66001","Sonzy Diamond Carabiner","Seamlessly blending modern design with a hot-forged utilitarian shape, the Sonzy Diamond screwgate carabiner is a versatile workhorse with a large rope-bearing surface.","19","19","19","19","0","True","68719525145","ea","Products/66001_000_001.png","68719525145","Aluminium"
"65108","65108","Vilican Pan","With this pan you can cook meat and veggies together. Start with the food that takes longest to cook and add the ingredients that cook fastest very last. As foods cook they will absorb the delicious smoky flavor that only comes from grilling.","77","77","77","77","0","True","68719523650","ea","Products/65108_000_001.png","68719523650","Titanium"
"65106","65106","Willagno Spork","Lightweight and reusable and all-in-one camping eating utensil for outdoor adventures and urban activities. Perfect as lunchbox cutlery, travel cutlery, for your camping and hiking kitchen, or simply when serving or eating on the go. The reusable spork is easy carry with you anywhere.","12","12","12","12","0","True","68719523648","ea","Products/65106_000_001.png","68719523648","BioBased Bioplastic"
"65105","65105","Tangerou Kettle","This handsome enamelware pot is a campfire classic but looks right at home in a lake cabin or farmhouse kitchen, too. Inspired by traditional cookware, it blends old-fashioned charm and functionality into one sturdy package.","33","33","33","33","0","True","68719523647","ea","Products/65105_000_001.png","68719523647","Enameled Steel"
"71201","71201","Citars goggles","Anti-slip silicone backed strap ensures great helmet compatibility. Durable and safe frame. Protect your eyes from snow, wind, glare and harmful UV rays. Extra lens options are available for separate purchase.","102","102","102","102","0","True","68719526728","ea","Products/71201_000_001.png","68719526728","Thermoplastic"
"71200","71200","Linafe goggles","Curved spherical lens gives you an unobstructed and distortion-free view of the slopes through its high-quality, injection-molded polycarbonate lens. Anti-scratch and impact-resistant. Over-the-glass compatibility works with most prescription eyewear. Medium fit.","113","113","113","113","0","True","68719526715","ea","Products/71200_000_001.png","68719526715","Polycarbonate"
"71100","71100","Calery gloves","The outer shell of the gloves has waterproof coating film and waterproof insert bags are filled in the ski gloves, the dual waterproof material will keep your hand warm and dry in outdoor activities. Adjustable wrist strap, drawstring closure enable a secure fit over coat and jacket sleeves and prevent wind and snow into your gloves.","58","58","58","58","0","True","68719526714","ea","Products/71100_000_001.png","68719526714","Polyurethane"
"70201","70201","Troutlowy Paddle","Built to perform well with fishing kayak, the Troutlowy paddle is also compatible with other fishing kayaks that anglers feel comfortable standing on, and converts to a SUP paddle.","89","89","89","89","0","True","68719526712","ea","Products/70201_000_001.png","68719526712","14.4 oz"
"70200","70200","Curmirav Paddle","An improved ferrule design and translucent, midsize blades add value to this popular Curmirav paddle from Werner.","190","190","190","190","0","True","68719526709","ea","Products/70200_000_001.png","68719526709","27.25 oz"
"70101","70101","Surpuck Backcountry Paddle Board","Great for hiking, bikepacking and road trips, the Surpuck Backcountry paddle board stows away in its waterproof pack, leaving abundant space in your vehicle—or at home.","1249","1249","1249","1249","0","True","68719526708","ea","Products/70101_000_001.png","68719526708","11\"
"70100","70100","Pratuma Solo Paddle Board","Built for off-the-grid paddling adventures, the durable 12 ft. Pratuma Solo paddle board glides smoothly through the water and is easy to paddle—even when loaded with heavy gear.","1380","1380","1380","1380","0","True","68719526707","ea","Products/70100_000_001.png","68719526707","10\"
"69301","69301","Kramundsen trekking poles","These collapsible trekking poles are built with incredibly lightweight and durable aircraft-grade aluminum. Tough enough to handle the steepest slopes, rocky terrain and frigid temperatures, yet light enough to take every challenge in stride.","21","21","21","21","0","True","68719526706","ea","Products/69301_000_001.png","68719526706","Aluminum"
"69300","69300","Stangicy trekking poles","This Trekking pole is made of lightweight and durable aluminum, more stronger carbon fiber, no bend, no broke in many years, protect you from dangerous. With special design, this trekking pole will remain firmly locked in position, never loosing fast. For the sake your safety, we highly recommend you to always check your lock and tight it.","24","24","24","24","0","True","68719526705","ea","Products/69300_000_001.png","68719526705","Aluminium"
"68304","68304","Billan block","blocks are constructed of a durable foam with a nonslip surface and beveled edges for easy gripping. Blocks make for the ideal yoga prop and companion, as they are an important tool in your practice to help extend, support and deepen your stretches while also working to increase your range of motion.","22","22","22","22","0","True","68719526703","ea","Products/68304_000_001.png","68719526703","9"" x 6"" x 4"""
"68303","68303","Plumide mat","The perfect size for your workout routine - 68"""" long and 24"""" wide ensures comfort for all types of exercise. Our exercise fitness mat allows you to keep your balance during any exercise styles. Moisture resistant technology makes the mat perfect for heavy sweaters and can be easily washed with mild soap and water.","24","24","24","24","0","True","68719526700","ea","Products/68303_000_001.png","68719526700","68"" x 24"" x 0.5"""
"68302","68302","Conips mat","Classic yoga mat that is great for all types of fitness and exercise routines including yoga, pilates and any floor exercise where additional cushion and support is appreciated. Included with your yoga mat is a carrying strap so you can strap up your mat and go.","28","28","28","28","0","True","68719526697","ea","Products/68302_000_001.png","68719526697","74"" x 24"" x 0.6"""
"68301","68301","Frinoll mat","Dual-sided, textured ridges help increase traction and stability while reducing slippage so you can maintain poses longer and get the most out of your floor-exercise. Durable design perfect for daily fitness routines.","23","23","23","23","0","True","68719526695","ea","Products/68301_000_001.png","68719526695","71"" x 24"" x 0.6"""
"68300","68300","Vodina mat"," Exceptional resilience allow you to keep your balance during any exercise style. Moisture resistant technology makes the mat to be easily washed with soap and water.","25","25","25","25","0","True","68719526691","ea","Products/68300_000_001.png","68719526691","67"" x 24"" x 0.5"""
"67408","67408","Lanthas Mountain Bike","An ideal choice for beginners who are interested in the MTB life but also want a hybrid bike that's as equally suited to light trails as it is to potholed city streets.","899","899","899","899","0","True","68719526687","ea","Products/67408_000_001.png","68719526687","Steel"
"67407","67407","Poloner Mountain Bike","A fully race-ready cross country mountain bike built with parts designed to compete.","1699","1699","1699","1699","0","True","68719526683","ea","Products/67407_000_001.png","68719526683","Aluminum"
"67100","67100","Boleg cogset","This freewheel is characterized by smooth rotation without much noise and high precision internal thread. It ensures close connection with bicycle hub as well as smooth operation.","25","25","25","25","0","True","68719528602","ea","Products/67100_000_001.png","68719528602","Steel"
"67303","67303","Melia bike","The adjustable saddle, seat post and slack seat-tube angle make for easy, tool-free adjustments to allow this bike to grow with your child and prepare them for a full-sized bicycle. Your kid will love it! Also, this comes with training wheels.","142","142","142","142","0","True","68719528599","ea","Products/67303_000_001.png","68719528599","Yes"
"67302","67302","Potana bike","This bike is perfect for riding to the park or riding on the sidewalk around the neighborhood. Front caliper brake and rear coaster brake offer double safety.","152","152","152","152","0","True","68719528597","ea","Products/67302_000_001.png","68719528597","No"
"67301","67301","Maning bike","Designed with younger riders in mind, this bike includes a rear coaster brake (reverse the pedals to stop) and a front caliper brake (hand-brake like adult bikes), easing the transition to a hand-brake-only bike when they’re ready.","176","176","176","176","0","True","68719528595","ea","Products/67301_000_001.png","68719528595","No"
"67300","67300","Barant bike","This bike is designed just for kids: lighter frame, cranks and pedals are positioned forward. The gearing is designed for easier starting, it has narrower pedal positions and smaller grips and seat. This comes with training wheels.","120","120","120","120","0","True","68719528593","ea","Products/67300_000_001.png","68719528593","Yes"
"67504","67504","Nikin Road Bike","Sleek, speedy, and ultra-premium. It makes long commutes fun and is an awesome choice for replacing your car.","599","599","599","599","0","True","68719528586","ea","Products/67504_000_001.png","68719528586","Steel"
"67503","67503","Chropen Road Bike","A super lightweight, aero frame for more speed on any terrain, exceptional handling characteristics, and an advanced wireless electronic drivetrain for lightning fast shifts (even under load) and less maintenance.","1899","1899","1899","1899","0","True","68719528582","ea","Products/67503_000_001.png","68719528582","Carbon fiber"
"67502","67502","Selenom Road Bike","This entry level bike is well suited for commuting, exercise / fitness, or weekend club rides. Featuring brake lever integrated shifters (14 speeds), a lightweight aluminum frame with an integrated headset and internal cable routing.","999","999","999","999","0","True","68719528578","ea","Products/67502_000_001.png","68719528578","Aluminum"
"67501","67501","Cobix Road Bike","High quality steel frame road bike with dual disc brake and 21-speed shifting system.","1199","1199","1199","1199","0","True","68719528574","ea","Products/67501_000_001.png","68719528574","Chromoly steel"
"67500","67500","Unobtani Road Bike","This bike has all the advantages of an ultralight carbon road bike, with the added benefit of aero tube shaping that will make you faster on flats and up climbs, too.","799","799","799","799","0","True","68719528549","ea","Products/67500_000_001.png","68719528549","Carbon fiber"
"62608","62608","Sourena Women's Vest","These women’s vests outerwear winter are lightweight and warm-keeping that's adventure-ready no matter the weather. This outdoor sports jacket is suitable for outdoor and sports wear","58","58","58","58","0","True","68719528384","ea","Products/62608_000_001.png","68719528384","Polyester"
"62607","62607","Wapal Women's Vest","Durable polyester fabric and fine sewing craft, making this quilted vest a best choose for casual wearing, your winter travel and dating in cold weather.","56","56","56","56","0","True","68719528363","ea","Products/62607_000_001.png","68719528363","Polyester"
"62509","62509","Cruemount Women's Shoes","Designed with descent control technology, the Cruemount mid height hiking shoe efficiently tackles technical hikes and really shines during tough descents, even in wet conditions.","120","120","120","120","0","True","68719528304","ea","Products/62509_000_001.png","68719528304","Leather"
"62501","62501","Detloire Women's Shoes","Get invigorated with these superbly cushioned hybrid sneakers. Inspired by your evolving lifestyle, they were created to be worn on your terms, at any pace. These are engineered to make you feel sensational with every step along the winding path.","55","55","55","55","0","True","68719528260","ea","Products/62501_000_001.png","68719528260","Synthetic"
"62503","62503","Wloranz Women's Shoes","Women's stylish, athletic sneaker for spring and summer strolling - made from airy, comfortable knit material in combination with high quality leather. This eco-friendly summer shoe consists largely of functional, breathable recycled material.","160","160","160","160","0","True","68719528242","ea","Products/62503_000_001.png","68719528242","Recycled polyester"
"62504","62504","Tethrac Women's Shoes","The Tethrac is perfect for runners who think there is no such thing as too much cushioning. The plush internal fit and soft transitions keep runners surrounded by softness. They Provide neutral support while offering the maximum amount of cushioning. Ideal for road running, cross training, the gym or wherever you might want to take them!","98","98","98","98","0","True","68719528230","ea","Products/62504_000_001.png","68719528230","Fabric"
"62507","62507","Andyrooka Women's Shoes","Lightweight, sporty and ready for any weather: The stylish winter boots, UBN Kiruna II Mid STX for a modern, urban lifestyle. They’re not only ultra-comfortable, they’re also exceptionally environmentally-friendly.","147","147","147","147","0","True","68719528222","ea","Products/62507_000_001.png","68719528222","Hydrophobic leather"
"62511","62511","Toucentra Women's Shoes","Enjoy excellent comfort and advanced support with the Toucentra running shoe. The redesigned mesh upper helps keep feet cool, while the sole is more flexible to help promote a more natural roll through the gait cycle.","149","149","149","149","0","True","68719528207","ea","Products/62511_000_001.png","68719528207","Synthetic-and-mesh"
"62407","62407","Pilense Women's Shorts","Stay covered in the sand, sun and water. The women's Pilense shorts deliver versatile comfort for days spent in salty air under cloudless skies.","55","55","55","55","0","True","68719528204","ea","Products/62407_000_001.png","68719528204","Nylon"
"62406","62406","Tranya Women's Shorts","Worn alone or over a bathing suit, the women's Tranya shorts fend off UV rays, move easy and dry fast—a perfect pair for adventurous days spent on and off the water.","45","45","45","45","0","True","68719528200","ea","Products/62406_000_001.png","68719528200","Recycled polyester"
"67208","67208","Prigla Adult Bike Helmet","All-around protection for everyday use. Multipurpose helmet designed for road cycling, from weekend rides to the daily commute.","55","55","55","55","0","True","68719528676","ea","Products/67208_000_001.png","68719528676","M|L|XS|S"
"69211","69211","Galimin Pack","Whether you’re off to campus or commuting to work, this pack has got your back. A front compartment simplifies organization while maintaining storage essentials with secure-zip pockets, a tablet sleeve and a key fob. On the outside, it has two water bottle pockets and a front bungee system for additional storage.","155","155","155","155","0","True","68719528670","ea","Products/69211_000_001.png","68719528670","Pelorous|Armadillo"
"64102","64102","Jontra Hat","This hat is thin, but still warm. This makes for an extra comfortable fit while wearing. The thin material means it sits easier on the head and isn't chunky when being worn.","40","40","40","40","0","True","68719528663","ea","Products/64102_000_001.png","68719528663","Cotton"
"64103","64103","Klinto Hat","This cold weather hat is the ultimate in cozy warmth thanks to the dual layers of micro fleece. It’s the ideal cap for functional style as you head out on any cool to frigid weather day.","65","65","65","65","0","True","68719528662","ea","Products/64103_000_001.png","68719528662","Cotton"
"64101","64101","Minet Hat","Whether it’s snowman sculpting or backyard tromping, give them the gear they need to stay out longer. A classic hat shows the world they’re ready to have some fun.","50","50","50","50","0","True","68719528659","ea","Products/64101_000_001.png","68719528659","Fleece"
"64100","64100","Benki Hat","From a snowman-building morning to skiing, the Benki has comfort covered. Single layer heavy knit helps keep the heat in and the cold out and a headband liner adds extra warmth and comfort.","25","25","25","25","0","True","68719528654","ea","Products/64100_000_001.png","68719528654","Wool"
"70005","70005","Zepax Paddle Kayak","The Zepax kayak with rudder features ergonomic, retractable rubber grab handles that are easy on the hands. Channel-mounted and individually tubed rudder lines ensure a smooth and kink-free operation of the rudder. A low-profile front day pod and day hatch are within easy reach, and 2 main dry storage areas provide ample space for your gear.","1790","1790","1790","1790","0","True","68719528651","ea","Products/70005_000_001.png","68719528651","39 lbs"
"70004","70004","Gromadny Paddle Kayak","The Gromadny's cockpit offers a close-fitting, performance fit and feel. This kayak has adjustable, multi-position seat which offers excellent back support, quick adjustment and cushy comfort. Cockpit-adjustable footbraces fit most paddlers and integrated thighbraces increase overall comfort.","1449","1449","1449","1449","0","True","68719528649","ea","Products/70004_000_001.png","68719528649","45 lbs"
"70003","70003","Saasthavy Paddle Kayak","Thermoformed ABS plastic hull provides high abrasion- and impact-resistance coupled with superior UV protection so your kayak looks like new for years to come. Shallow V hull with pronounced chine provides an optimal blend of speed and stability while also allowing for advanced edging and unparalleled tracking.","1500","1500","1500","1500","0","True","68719528647","ea","Products/70003_000_001.png","68719528647","50 lbs"
"70002","70002","Veslara Paddle Kayak","Each stroke will be maximized with this faster hull design and improved tracking. This Kayak is made using an exceptionally durable high molecular weight polyethylene that contains a top layer of advanced resin, which provides more rigidity while still being conveniently lightweight. With ergonomic carrying handles and at only 41 lb, you will find this kayak easy to load and carry around.","999","999","999","999","0","True","68719528645","ea","Products/70002_000_001.png","68719528645","41 lbs"
"70000","70000","Lastovichka Paddle Kayak","The Lastovichka recreational performance Kayak is designed to answer the needs of the most demanding paddlers. Built on a deep V chine hull and 12’ long design, it is made for those looking for a little extra capacity, for better tracking and return on effort, increased secondary stability so choppy conditions won't be a problem and, better responsiveness to shifts in body weight and position.","599","599","599","599","0","True","68719528643","ea","Products/70000_000_001.png","68719528643","50 lbs"
"63503","63503","Ravawear Kid's Shorts","All-round perfect kids’ shorts made from a comfortable, environmentally-friendly fabric. These cozy shorts are just super comfortable to wear!","48","48","48","48","0","True","68719528638","ea","Products/63503_000_001.png","68719528638","Cotton"
"63502","63502","Tumblery Kid's Shorts","Perfect for active children who love to move, made of lightweight, stretchy softshell material. They feature width adjustment so they’ll grow with your child and offer a high degree of freedom of movement through an additional stretch insert.","42","42","42","42","0","True","68719528633","ea","Products/63502_000_001.png","68719528633","Polyester"
"67103","67103","Sheilla gloves","Combined with their attractive price tag, these gloves are the perfect choice for long distance cyclists looking for hand protection for day in and day out. The gloves feature eco finish, which reliably keeps moisture out.","62","62","62","62","0","True","68719528622","ea","Products/67103_000_001.png","68719528622","Polyester"
"67106","67106","Rinatti tire pump","Comparing to normal floor pumps, this mini size pump makes it easy to be carried or mounted on the bike. Pumping or inflating for bike tire can be finished in seconds.","78","78","78","78","0","True","68719528620","ea","Products/67106_000_001.png","68719528620","Steel"
"67105","67105","Eminyl bike lock","This bike lock combination has a high-security cylinder and double deadbolt locking mechanism, very effective and certified against leverage attacks. With this lock you make the right choice and give thieves no chance!","65","65","65","65","0","True","68719528618","ea","Products/67105_000_001.png","68719528618","Steel"
"67104","67104","Conerics gloves","A warm second layer for your hands: lightweight and extremely breathable gloves made ​​from high stretch materials. Versatile all-round gloves - you can wear them on their own, or under another pair in freezing temperatures.","45","45","45","45","0","True","68719528609","ea","Products/67104_000_001.png","68719528609","Polyamide"
"67102","67102","Minix gloves","Meet your new best friends for biking! These gloves are not only made from a superbly comfortable, slightly stretchy softshell, but also feature smart details such as reflective elements and a silicone print to ensure increased safety on your bike whatever the weather.","75","75","75","75","0","True","68719528608","ea","Products/67102_000_001.png","68719528608","Leather"
"67101","67101","Finary bike chain","Made of forged steel material, rust-proof and wear-resistant, this chain has a high tensile strength. This bicycle chain is compact and small and can be carried anytime and anywhere.","48","48","48","48","0","True","68719528606","ea","Products/67101_000_001.png","68719528606","Steel"
"70006","70006","Branowidnay Paddle Kayak","The Branowidnay sit-in collection is ideal for the paddler looking to enjoy a stable and relaxing kayaking experience during the cool or warm season on calm and slow moving waters. These kayaks provide excellent stability and combined with our spacious cockpits, getting in-and-out of a kayak, has never been easier!","650","650","650","650","0","True","68719528603","ea","Products/70006_000_001.png","68719528603","36 lbs"
"GR004","GR004","Caramel & Vanilla cone","NONFAT MILK, SUGAR, WHEAT FLOUR, GLUCOSE-FRUCTOSE SYRUP (WHEAT, CORN), PEANUTS, PALM KERNEL OIL, WATER, COCONUT OIL, CREAM, PALM OIL, LESS THAN 2% OF: COCOA PROCESSED WITH ALKALI, WHEY, CORN SYRUP SOLIDS, MODIFIED POTATO STARCH, SOY LECITHIN, CARAMEL, MONO AND DIGLYCERIDES, SEA SALT, LOCUST BEAN GUM, GUAR GUM, PECTIN, SALT, NATURAL AND ARTIFICIAL FLAVORS, AMMONIUM PHOSPHATIDES, CARRAGEENAN. CONTAINS MILK, PEANUTS, SOY AND WHEAT. MAY CONTAIN TREE NUTS.","4.9","4.9","4.9","4.9","0","False","0","ea","Products/GR004_000_001.png","68719554376",""
"GR003","GR003","Fresh Chocolate Ice Cream bars 1.62oz","INGREDIENTS: MILK, SUGAR, NONFAT MILK, COCOA BUTTER, CREAM, WATER, MILK FAT, CORN SYRUP, LESS THAN 2% OF: CHOCOLATE, RASPBERRY PUREE, MODIFIED CORN STARCH, FRUCTOSE, CONCENTRATED RASPBERRY JUICE, MONOGLYCERIDES, SUNFLOWER LECITHIN, LOCUST BEAN GUM, GUAR GUM, VANILLA EXTRACT, SOY LECITHIN, SALT, NATURAL FLAVOR, CITRIC ACID, FRUIT AND VEGETABLE JUICE (FOR COLOR), XANTHAN GUM, CARRAGEENAN, CARAMEL COLOR. CONTAINS MILK AND SOY.","9.99","9.99","9.99","9.99","0","False","0","ea","Products/GR003_000_001.png","68719554375",""
"GR002","GR002","Muesli-Cranberry","Whole Grain Wheat, Raisins, Whole Grain Rolled Oats, Dates, Brown Sugar, Wheat Flour, Malted Barley Flour, Pecans, Rich Flour, Sugar, High Oleic Vegetable Oil (Canola or Sunflower Oil), Salt, Corn Syrup, Whey (from Milk), BHT (Added to Preserve Freshness). Vitamins and Minerals: Reduced Iron, Niacinamide, Zinc Oxide (Source of Zinc), Vitamin B6, Vitamin A Palmitate, Riboflavin (Vitamin B2), Thiamin Mononitrate (Vitamin B1), Folic Acid, Vitamin B12, Vitamin D.","19.5","19.5","19.5","19.5","0","False","0","ea","Products/GR002_000_001.png","68719553626",""
"GR001","GR001","Muesli-Nuts & seeds 500g","Whole Grain Rolled Wheat, Dried Dates (Dates, Oat Flour), Sunflower Kernels, Whole Grain Rolled Rye, Raisins (Raisins, Vegetable Glycerin, Expeller Pressed Canola And/or Sunflower Seed Oil), Whole Grain Rolled Barley, Whole Grain Rolled Oats, Flaxseed, Almonds, Walnuts. May contain peanuts","35","35","35","35","0","False","0","ea","Products/GR001_000_001.png","68719553625",""
"111011","111011","Cloudstratus 3","","180","180","180","180","0","True","68719552875","ea","Products/111011_000_001.png","68719552875","Pertex"
"67209","67209","Knimer Adult Bike Helmet","With precise ventilation ports and internal channels to control air intake and release at both low and high speeds, the helmet provides a supreme cooling effect over the whole head. Ideal for long rides in the mountains or hotter days in the saddle.","75","75","75","75","0","True","68719529407","ea","Products/67209_000_001.png","68719529407","M|L|XL|XS|S"
"67200","67200","Rockmak Full Face Helmet","This bicycle helmet uses a quick-release buckle that is simple and can be buckled and unbuckled without change the adjustment. The special aerodynamic design that makes air ventilated can keep cool during riding a bike. This helmet is made of PVC & PC, EPS foam material, is a lightweight and high quality helmet.","220","220","220","220","0","True","68719529404","ea","Products/67200_000_001.png","68719529404","M|L"
"66400","66400","Vonel Rope","Vonel features an improved hand, ideal diameter and lower price point to help canyoners who are just starting out in the sport. It offers excellent abrasion resistance for the diameter, weight, and cost. Constructed with 100% polyester in the core and sheath, the Vonel is water resistant, which prevents the rope from getting as heavy when wet and will dry faster than ropes of other fiber types. The softer hand offers smooth rappels, better handling and makes the rope easier to pack.","30","30","30","30","0","True","68719528726","ea","Products/66400_000_001.png","68719528726","Mid"
"65501","65501","Metix Sleeping Bag","When you need a great sleeping bag to come back to after a long day on the trail, choose the Metix Sleeping Bag. This three-season sleeping bag was built to last a lifetime. It’s filled with innovative fiber fill that keeps you warm and is rated to below freezing temperatures. The mummy-style hood can cinch in around your head for additional warmth and keeps your pillow clean. Its durable shell will stand up to years of rigorous adventuring. It’s a warm, comfortable sleeping bag that’s soft to the touch.","150","150","150","150","0","True","68719528713","ea","Products/65501_000_001.png","68719528713","<?xml version=""1.0"" encoding=""utf-8""?><RichMediaLocations><RichMediaLocation><Url>Categories/{CategoryName}.jpg</Url><AltText></AltText><IsDefault>0</IsDefault><ImageId>0</ImageId></RichMediaLocation></RichMediaLocations>"
"72108","72108","Bondi Twin Surfboard","Bondi Twin is a throwback, fun twin keel fish designed board tweaked and taken to the next level. It has a sleek outline with, refined rails giving you more control, complete with a rolled vee entry to single to deep double concave. This specialty board lets you really fly!","580","580","580","580","0","True","68719528710","ea","Products/72108_000_001.png","68719528710","5\"
